replicate,seed,inv_epsilon,epsilon,checkpoint,filter,delta,errors,trajectories,p_hat,ci95_low,ci95_high,epsilon_log_inv_epsilon,normalized_error
2,20460731,50.0,0.02,950,alf_delta_zero,0.0,10043,20000,0.50215,0.4952207974366861,0.5090783768082726,0.07824046010856292,6.418034854386584
2,20460731,50.0,0.02,950,alf_delta_one,1.0,1957,20000,0.09785,0.09380921571643014,0.10204523888349482,0.07824046010856292,1.2506317046733593
2,20460731,50.0,0.02,950,lof_bayes_optimal,,790,20000,0.0395,0.03688776226389894,0.04228910294377342,0.07824046010856292,0.5048538818047796
2,20460731,50.0,0.02,1000,alf_sqrt_epsilon,0.1414213562373095,1411,20000,0.07055,0.06708294547983412,0.07418199428875413,0.07824046010856292,0.9017073762361317
2,20460731,50.0,0.02,1000,alf_0.7_over_log,0.17893555304473202,1129,20000,0.05645,0.05333584203464685,0.05973451315072356,0.07824046010856292,0.721493712098223
2,20460731,50.0,0.02,1000,alf_epsilon_squared,0.0004,9036,20000,0.4518,0.44491266612143515,0.4587058461543733,0.07824046010856292,5.774505918972137
2,20460731,50.0,0.02,1000,alf_delta_zero,0.0,10024,20000,0.5012,0.49427093577698733,0.5081286033364779,0.07824046010856292,6.405892799001406
2,20460731,50.0,0.02,1000,alf_delta_one,1.0,2018,20000,0.1009,0.09680204826920877,0.10515123491077394,0.07824046010856292,1.2896140930152473
2,20460731,50.0,0.02,1000,lof_bayes_optimal,,771,20000,0.03855,0.03596925981168336,0.041307970264495605,0.07824046010856292,0.4927118264196014
2,20560734,60.0,0.016666666666666666,900,alf_sqrt_epsilon,0.12909944487358055,1264,20000,0.0632,0.05991094839268871,0.0666568143059243,0.06823907603703501,0.926155564675287
2,20560734,60.0,0.016666666666666666,900,alf_0.7_over_log,0.1709675356731806,984,20000,0.0492,0.04628810055440988,0.052285039153774054,0.06823907603703501,0.7209945218674703
2,20560734,60.0,0.016666666666666666,900,alf_epsilon_squared,0.0002777777777777778,8743,20000,0.43715,0.4302881627347151,0.44403597619753726,0.06823907603703501,6.406153561674077
2,20560734,60.0,0.016666666666666666,900,alf_delta_zero,0.0,9882,20000,0.4941,0.487172761592638,0.501029504432824,0.06823907603703501,7.240719375095875
2,20560734,60.0,0.016666666666666666,900,alf_delta_one,1.0,2004,20000,0.1002,0.09611506270296781,0.10443848932749343,0.06823907603703501,1.4683668920959454
2,20560734,60.0,0.016666666666666666,900,lof_bayes_optimal,,673,20000,0.03365,0.031239038704173924,0.036240073325354866,0.06823907603703501,0.49311922074878806
2,20560734,60.0,0.016666666666666666,950,alf_sqrt_epsilon,0.12909944487358055,1301,20000,0.06505,0.06171499993752439,0.06855205222768102,0.06823907603703501,0.9532661310463199
2,20560734,60.0,0.016666666666666666,950,alf_0.7_over_log,0.1709675356731806,1003,20000,0.05015,0.047210648502146166,0.05326212633753116,0.06823907603703501,0.7349161640580006
2,20560734,60.0,0.016666666666666666,950,alf_epsilon_squared,0.0002777777777777778,8794,20000,0.4397,0.43283328872668553,0.4465898708216806,0.06823907603703501,6.443522180185501
2,20560734,60.0,0.016666666666666666,950,alf_delta_zero,0.0,9987,20000,0.49935,0.49242127694615534,0.5062789727007176,0.06823907603703501,7.317654766148806
2,20560734,60.0,0.016666666666666666,950,alf_delta_one,1.0,2079,20000,0.10395,0.09979605975224101,0.10825605200779945,0.06823907603703501,1.523320742848039
2,20560734,60.0,0.016666666666666666,950,lof_bayes_optimal,,685,20000,0.03425,0.031817543832310356,0.03686133775395111,0.06823907603703501,0.5019118368691231
2,20560734,60.0,0.016666666666666666,1000,alf_sqrt_epsilon,0.12909944487358055,1333,20000,0.06665,0.063275898819048,0.07019053883077789,0.06823907603703501,0.9767131073672132
2,20560734,60.0,0.016666666666666666,1000,alf_0.7_over_log,0.1709675356731806,1002,20000,0.0501,0.04716208578848323,0.053210708254799705,0.06823907603703501,0.7341834460479727
2,20560734,60.0,0.016666666666666666,1000,alf_epsilon_squared,0.0002777777777777778,8928,20000,0.4464,0.4395213593931241,0.45329922687209034,0.06823907603703501,6.541706393529242
2,20560734,60.0,0.016666666666666666,1000,alf_delta_zero,0.0,10054,20000,0.5027,0.49577072877563144,0.5096282342296656,0.06823907603703501,7.366746872820677
2,20560734,60.0,0.016666666666666666,1000,alf_delta_one,1.0,1962,20000,0.0981,0.09405448434262569,0.10229987423927121,0.06823907603703501,1.437592735674773
2,20560734,60.0,0.016666666666666666,1000,lof_bayes_optimal,,668,20000,0.0334,0.030998057232681828,0.035981150814875004,0.06823907603703501,0.48945563069864845
2,20660737,70.0,0.014285714285714285,900,alf_sqrt_epsilon,0.11952286093343936,1187,20000,0.05935,0.056159247661147764,0.06270999371509724,0.0606927891721337,0.9778756390923912
2,20660737,70.0,0.014285714285714285,900,alf_0.7_over_log,0.16476421888667078,837,20000,0.04185,0.03916163238732054,0.044714330250888126,0.0606927891721337,0.6895382560407173
2,20660737,70.0,0.014285714285714285,900,alf_epsilon_squared,0.0002040816326530612,8731,20000,0.43655,0.42968933636596407,0.44343503300955556,0.0606927891721337,7.1927819754976134
2,20660737,70.0,0.014285714285714285,900,alf_delta_zero,0.0,10001,20000,0.50005,0.49312113670179414,0.5069788440946003,0.0606927891721337,8.239034765427974
2,20660737,70.0,0.014285714285714285,900,alf_delta_one,1.0,2013,20000,0.10065,0.09655668912443076,0.10489669007358,0.0606927891721337,1.6583518630943417
2,20660737,70.0,0.014285714285714285,900,lof_bayes_optimal,,575,20000,0.02875,0.0265230638174635,0.031157930165415106,0.0606927891721337,0.47369712929917857
2,20660737,70.0,0.014285714285714285,950,alf_sqrt_epsilon,0.11952286093343936,1206,20000,0.0603,0.05708464377260466,0.06368423273513374,0.0606927891721337,0.9935282398866249
2,20660737,70.0,0.014285714285714285,950,alf_0.7_over_log,0.16476421888667078,864,20000,0.0432,0.040468986996673804,0.046106457144183384,0.0606927891721337,0.7117814255904179
2,20660737,70.0,0.014285714285714285,950,alf_epsilon_squared,0.0002040816326530612,8792,20000,0.4396,0.43273347639208243,0.44648972156349503,0.0606927891721337,7.2430350622580475
2,20660737,70.0,0.014285714285714285,950,alf_delta_zero,0.0,9998,20000,0.4999,0.49297116561111537,0.5068288727960958,0.0606927891721337,8.236563302144672
2,20660737,70.0,0.014285714285714285,950,alf_delta_one,1.0,1985,20000,0.09925,0.09518282548848728,0.10347109141048058,0.0606927891721337,1.6352848724502076
2,20660737,70.0,0.014285714285714285,950,lof_bayes_optimal,,597,20000,0.02985,0.027580345213353657,0.03230022629020152,0.0606927891721337,0.4918211933767123
2,20660737,70.0,0.014285714285714285,1000,alf_sqrt_epsilon,0.11952286093343936,1275,20000,0.06375,0.06044720365505343,0.06722034780389785,0.0606927891721337,1.0503718954025263
2,20660737,70.0,0.014285714285714285,1000,alf_0.7_over_log,0.16476421888667078,931,20000,0.04655,0.043716336085480374,0.04955782141380092,0.0606927891721337,0.7669774389174525
2,20660737,70.0,0.014285714285714285,1000,alf_epsilon_squared,0.0002040816326530612,8867,20000,0.44335,0.43647663262797287,0.45024512505718384,0.0606927891721337,7.30482164434055
2,20660737,70.0,0.014285714285714285,1000,alf_delta_zero,0.0,10090,20000,0.5045,0.4975705626770746,0.5114277089984204,0.0606927891721337,8.31235484283254
2,20660737,70.0,0.014285714285714285,1000,alf_delta_one,1.0,2060,20000,0.103,0.0988633752094331,0.10728910141911395,0.0606927891721337,1.697071454532709
2,20660737,70.0,0.014285714285714285,1000,lof_bayes_optimal,,641,20000,0.03205,0.029697411412341335,0.03458231513256699,0.0606927891721337,0.5280693215317799
2,20760740,80.0,0.0125,900,alf_sqrt_epsilon,0.11180339887498948,1168,20000,0.0584,0.05523408831566535,0.06173551792908626,0.054775332933423515,1.0661733461480203
2,20760740,80.0,0.0125,900,alf_0.7_over_log,0.1597434379930681,788,20000,0.0394,0.036791057649980294,0.04218584596490328,0.054775332933423515,0.7193018807916437
2,20760740,80.0,0.0125,900,alf_epsilon_squared,0.00015625000000000003,8847,20000,0.44235,0.4354784187417591,0.44924372301550985,0.054775332933423515,8.075715405283848
2,20760740,80.0,0.0125,900,alf_delta_zero,0.0,10038,20000,0.5019,0.4949708314173503,0.5088284388456364,0.054775332933423515,9.162883603282387
2,20760740,80.0,0.0125,900,alf_delta_one,1.0,2002,20000,0.1001,0.0960169270094839,0.10433666342818858,0.054775332933423515,1.827464930640699
2,20760740,80.0,0.0125,900,lof_bayes_optimal,,567,20000,0.02835,0.02613881749691593,0.03074233011480756,0.054775332933423515,0.5175687390975406
2,20760740,80.0,0.0125,950,alf_sqrt_epsilon,0.11180339887498948,1112,20000,0.0556,0.05250873332583738,0.05886194832082841,0.054775332933423515,1.0150554459902383
2,20760740,80.0,0.0125,950,alf_0.7_over_log,0.1597434379930681,783,20000,0.03915,0.03654931670071119,0.04192768293220044,0.054775332933423515,0.7147377825632704
2,20760740,80.0,0.0125,950,alf_epsilon_squared,0.00015625000000000003,8741,20000,0.43705,0.43018835763029795,0.4439358197091656,0.054775332933423515,7.978956522842332
2,20760740,80.0,0.0125,950,alf_delta_zero,0.0,9912,20000,0.4956,0.48867225946649445,0.5025294304507993,0.054775332933423515,9.047868327927377
2,20760740,80.0,0.0125,950,alf_delta_one,1.0,1959,20000,0.09795,0.09390732217851618,0.10214709401419754,0.054775332933423515,1.788213685876688
2,20760740,80.0,0.0125,950,lof_bayes_optimal,,562,20000,0.0281,0.02589872480593087,0.03048251882382067,0.054775332933423515,0.5130046408691673
2,20760740,80.0,0.0125,1000,alf_sqrt_epsilon,0.11180339887498948,1127,20000,0.05635,0.05323852448811883,0.05963186910446279,0.054775332933423515,1.0287477406753585
2,20760740,80.0,0.0125,1000,alf_0.7_over_log,0.1597434379930681,778,20000,0.0389,0.036307605375619924,0.041669490275319764,0.054775332933423515,0.7101736843348969
2,20760740,80.0,0.0125,1000,alf_epsilon_squared,0.00015625000000000003,8727,20000,0.43635,0.42948972984759,0.4432347163423522,0.054775332933423515,7.966177047802888
2,20760740,80.0,0.0125,1000,alf_delta_zero,0.0,10005,20000,0.50025,0.49332109912588573,0.5071788048560862,0.054775332933423515,9.132760554975121
2,20760740,80.0,0.0125,1000,alf_delta_one,1.0,1995,20000,0.09975,0.09567346217753006,0.10398026268538171,0.054775332933423515,1.8210751931209763
2,20760740,80.0,0.0125,1000,lof_bayes_optimal,,565,20000,0.02825,0.026042774717413994,0.030638411301520715,0.054775332933423515,0.5157430998061913
2,20860743,90.0,0.011111111111111112,900,alf_sqrt_epsilon,0.10540925533894598,1135,20000,0.05675,0.05362781153485048,0.06004242842888627,0.04999788522589184,1.1350480074027516
2,20860743,90.0,0.011111111111111112,900,alf_0.7_over_log,0.15556213513106726,764,20000,0.0382,0.03563097361538481,0.040946390886033426,0.04999788522589184,0.764032315115156
2,20860743,90.0,0.011111111111111112,900,alf_epsilon_squared,0.0001234567901234568,8800,20000,0.44,0.43313272742995346,0.44689031689677916,0.04999788522589184,8.80037221598609
2,20860743,90.0,0.011111111111111112,900,alf_delta_zero,0.0,9961,20000,0.49805,0.4911215734232825,0.5049791755173363,0.04999788522589184,9.961421323117893
2,20860743,90.0,0.011111111111111112,900,alf_delta_one,1.0,2026,20000,0.1013,0.09719463936115892,0.10555849018997891,0.04999788522589184,2.026085694271343
2,20860743,90.0,0.011111111111111112,900,lof_bayes_optimal,,567,20000,0.02835,0.02613881749691593,0.03074233011480756,0.04999788522589184,0.5670239825527402
2,20860743,90.0,0.011111111111111112,950,alf_sqrt_epsilon,0.10540925533894598,1135,20000,0.05675,0.05362781153485048,0.06004242842888627,0.04999788522589184,1.1350480074027516
2,20860743,90.0,0.011111111111111112,950,alf_0.7_over_log,0.15556213513106726,781,20000,0.03905,0.03645262860052563,0.04182440943959723,0.04999788522589184,0.7810330341687656
2,20860743,90.0,0.011111111111111112,950,alf_epsilon_squared,0.0001234567901234568,8661,20000,0.43305,0.42619638642303087,0.4399293272048815,0.04999788522589184,8.6613663366654
2,20860743,90.0,0.011111111111111112,950,alf_delta_zero,0.0,9980,20000,0.499,0.4920713521600756,0.5059290319120366,0.04999788522589184,9.980422126766044
2,20860743,90.0,0.011111111111111112,950,alf_delta_one,1.0,2004,20000,0.1002,0.09611506270296781,0.10443848932749343,0.04999788522589184,2.004084763731378
2,20860743,90.0,0.011111111111111112,950,lof_bayes_optimal,,529,20000,0.02645,0.024315343333448914,0.028766534015287778,0.04999788522589184,0.5290223752564366
2,20860743,90.0,0.011111111111111112,1000,alf_sqrt_epsilon,0.10540925533894598,1152,20000,0.0576,0.05445519438601443,0.060914719116426944,0.04999788522589184,1.152048726456361
2,20860743,90.0,0.011111111111111112,1000,alf_0.7_over_log,0.15556213513106726,795,20000,0.03975,0.03712954423484117,0.04254722495480314,0.04999788522589184,0.7950336263305616
2,20860743,90.0,0.011111111111111112,1000,alf_epsilon_squared,0.0001234567901234568,8696,20000,0.4348,0.4279428178577617,0.4416822236439543,0.04999788522589184,8.696367817069891
2,20860743,90.0,0.011111111111111112,1000,alf_delta_zero,0.0,9998,20000,0.4999,0.49297116561111537,0.5068288727960958,0.04999788522589184,9.998422888116925
2,20860743,90.0,0.011111111111111112,1000,alf_delta_one,1.0,2038,20000,0.1019,0.09778356377695185,0.10616933533091866,0.04999788522589184,2.0380862018385972
2,20860743,90.0,0.011111111111111112,1000,lof_bayes_optimal,,556,20000,0.0278,0.025610676800178186,0.030170682051207015,0.04999788522589184,0.5560235172827576
2,20960746,100.0,0.01,900,alf_sqrt_epsilon,0.1,1051,20000,0.05255,0.049542615997906596,0.05572923706870143,0.04605170185988092,1.141108751200794
2,20960746,100.0,0.01,900,alf_0.7_over_log,0.1520030686661381,717,20000,0.03585,0.033361221911980196,0.038517045158901725,0.04605170185988092,0.7784728588115788
2,20960746,100.0,0.01,900,alf_epsilon_squared,0.0001,8595,20000,0.42975,0.42290335306482124,0.4366236280010615,0.04605170185988092,9.331902679896123
2,20960746,100.0,0.01,900,alf_delta_zero,0.0,10029,20000,0.50145,0.494520896946974,0.5083785461484632,0.04605170185988092,10.88884839751928
2,20960746,100.0,0.01,900,alf_delta_one,1.0,1937,20000,0.09685,0.0928282239925572,0.10102661467947997,0.04605170185988092,2.103071028616497
2,20960746,100.0,0.01,900,lof_bayes_optimal,,482,20000,0.0241,0.022064212341927687,0.02631856757627269,0.04605170185988092,0.5233248506934184
2,20960746,100.0,0.01,950,alf_sqrt_epsilon,0.1,1096,20000,0.0548,0.05173046779334236,0.0580405211110132,0.04605170185988092,1.18996688041491
2,20960746,100.0,0.01,950,alf_0.7_over_log,0.1520030686661381,732,20000,0.0366,0.034085300785314104,0.03929267823148366,0.04605170185988092,0.7947589018829508
2,20960746,100.0,0.01,950,alf_epsilon_squared,0.0001,8568,20000,0.4284,0.4215562926203315,0.4352712069429027,0.04605170185988092,9.302587802367654
2,20960746,100.0,0.01,950,alf_delta_zero,0.0,9985,20000,0.49925,0.49232129808946934,0.5061789899646149,0.04605170185988092,10.841076004509924
2,20960746,100.0,0.01,950,alf_delta_one,1.0,2028,20000,0.1014,0.09729279028918557,0.10566030085474105,0.04605170185988092,2.2018730232494867
2,20960746,100.0,0.01,950,lof_bayes_optimal,,519,20000,0.02595,0.023835971108083293,0.028246098276709496,0.04605170185988092,0.5634970902694693
2,20960746,100.0,0.01,1000,alf_sqrt_epsilon,0.1,1052,20000,0.0526,0.04959121814298659,0.05578061572001583,0.04605170185988092,1.1421944874055523
2,20960746,100.0,0.01,1000,alf_0.7_over_log,0.1520030686661381,695,20000,0.03475,0.0322997897159488,0.03737889983425655,0.04605170185988092,0.7545866623069001
2,20960746,100.0,0.01,1000,alf_epsilon_squared,0.0001,8634,20000,0.4317,0.42484919888805195,0.43857703323721187,0.04605170185988092,9.37424639188169
2,20960746,100.0,0.01,1000,alf_delta_zero,0.0,10161,20000,0.50805,0.5011204982785231,0.5149764099409735,0.04605170185988092,11.032165576547353
2,20960746,100.0,0.01,1000,alf_delta_one,1.0,1985,20000,0.09925,0.09518282548848728,0.10347109141048058,0.04605170185988092,2.1551863664448874
2,20960746,100.0,0.01,1000,lof_bayes_optimal,,472,20000,0.0236,0.021585906672928982,0.0257970652813275,0.04605170185988092,0.5124674886458371
2,21060749,110.0,0.00909090909090909,900,alf_sqrt_epsilon,0.09534625892455922,1071,20000,0.05355,0.05051480544745436,0.05675666354704147,0.042731639689021966,1.253169791510653
2,21060749,110.0,0.00909090909090909,900,alf_0.7_over_log,0.14892094967446853,691,20000,0.03455,0.03210687431333967,0.037171892051288125,0.042731639689021966,0.8085343846254539
2,21060749,110.0,0.00909090909090909,900,alf_epsilon_squared,8.264462809917355e-05,8522,20000,0.4261,0.4192614207698662,0.432966962159226,0.042731639689021966,9.971534045988594
2,21060749,110.0,0.00909090909090909,900,alf_delta_zero,0.0,9895,20000,0.49475,0.48782253634849115,0.501679480030098,0.042731639689021966,11.57807197665538
2,21060749,110.0,0.00909090909090909,900,alf_delta_one,1.0,2020,20000,0.101,0.09690019414585062,0.10525305062692088,0.042731639689021966,2.363588215547637
2,21060749,110.0,0.00909090909090909,900,lof_bayes_optimal,,482,20000,0.0241,0.022064212341927687,0.02631856757627269,0.042731639689021966,0.5639849108385945
2,21060749,110.0,0.00909090909090909,950,alf_sqrt_epsilon,0.09534625892455922,1073,20000,0.05365,0.05061204120365145,0.05685938938363315,0.042731639689021966,1.2555099778626804
2,21060749,110.0,0.00909090909090909,950,alf_0.7_over_log,0.14892094967446853,675,20000,0.03375,0.031335441632471095,0.03634363198984647,0.042731639689021966,0.7898128938092351
2,21060749,110.0,0.00909090909090909,950,alf_epsilon_squared,8.264462809917355e-05,8434,20000,0.4217,0.414871653620502,0.42855841922588406,0.042731639689021966,9.86856584649939
2,21060749,110.0,0.00909090909090909,950,alf_delta_zero,0.0,9963,20000,0.49815,0.49122154895472125,0.5050791615786863,0.042731639689021966,11.657638312624309
2,21060749,110.0,0.00909090909090909,950,alf_delta_one,1.0,1934,20000,0.0967,0.09268108673119234,0.10087380955166163,0.042731639689021966,2.26296020241046
2,21060749,110.0,0.00909090909090909,950,lof_bayes_optimal,,466,20000,0.0233,0.02129904128657645,0.0254840458893137,0.042731639689021966,0.5452634200223756
2,21060749,110.0,0.00909090909090909,1000,alf_sqrt_epsilon,0.09534625892455922,1007,20000,0.05035,0.04740490766399351,0.05346779036126138,0.042731639689021966,1.1782838282457773
2,21060749,110.0,0.00909090909090909,1000,alf_0.7_over_log,0.14892094967446853,670,20000,0.0335,0.031094445374060243,0.03608472426628538,0.042731639689021966,0.7839624279291667
2,21060749,110.0,0.00909090909090909,1000,alf_epsilon_squared,8.264462809917355e-05,8467,20000,0.42335,0.41651775117367007,0.43021168795373077,0.042731639689021966,9.907178921307843
2,21060749,110.0,0.00909090909090909,1000,alf_delta_zero,0.0,10042,20000,0.5021,0.495170804094265,0.5090283893542994,0.042731639689021966,11.75007567352939
2,21060749,110.0,0.00909090909090909,1000,alf_delta_one,1.0,2067,20000,0.10335,0.09920698295796271,0.10764535924534507,0.042731639689021966,2.4185825948202795
2,21060749,110.0,0.00909090909090909,1000,lof_bayes_optimal,,472,20000,0.0236,0.021585906672928982,0.0257970652813275,0.042731639689021966,0.5522839790784577
2,21160752,120.0,0.008333333333333333,900,alf_sqrt_epsilon,0.09128709291752768,952,20000,0.0476,0.04473503763636102,0.05063871658720246,0.03989576452318371,1.1931091074176383
2,21160752,120.0,0.008333333333333333,900,alf_0.7_over_log,0.14621435139922037,595,20000,0.02975,0.02748419295843287,0.03219641695233353,0.03989576452318371,0.7456931921360239
2,21160752,120.0,0.008333333333333333,900,alf_epsilon_squared,6.944444444444444e-05,8550,20000,0.4275,0.42065828126219984,0.4343695639659353,0.03989576452318371,10.715423181114293
2,21160752,120.0,0.008333333333333333,900,alf_delta_zero,0.0,10047,20000,0.50235,0.49542077149914304,0.5092783259313932,0.03989576452318371,12.591562187211146
2,21160752,120.0,0.008333333333333333,900,alf_delta_one,1.0,2011,20000,0.10055,0.09645854768965081,0.10479486991557116,0.03989576452318371,2.520317662832847
2,21160752,120.0,0.008333333333333333,900,lof_bayes_optimal,,402,20000,0.0201,0.018245151848407963,0.022139164358241252,0.03989576452318371,0.5038128793927422
2,21160752,120.0,0.008333333333333333,950,alf_sqrt_epsilon,0.09128709291752768,990,20000,0.0495,0.04657939854423662,0.05259362594231365,0.03989576452318371,1.240733210444813
2,21160752,120.0,0.008333333333333333,950,alf_0.7_over_log,0.14621435139922037,662,20000,0.0331,0.03070892866985426,0.035670394599336235,0.03989576452318371,0.8296620053681476
2,21160752,120.0,0.008333333333333333,950,alf_epsilon_squared,6.944444444444444e-05,8516,20000,0.4258,0.41896210082314506,0.4326663973275809,0.03989576452318371,10.672812141563664
2,21160752,120.0,0.008333333333333333,950,alf_delta_zero,0.0,10128,20000,0.5064,0.4994704847641383,0.5133270571743435,0.03989576452318371,12.693076722611176
2,21160752,120.0,0.008333333333333333,950,alf_delta_one,1.0,1946,20000,0.0973,0.09326965381768895,0.10148501202189772,0.03989576452318371,2.438855381338996
2,21160752,120.0,0.008333333333333333,950,lof_bayes_optimal,,451,20000,0.02255,0.020582277779796012,0.024701097450178292,0.03989576452318371,0.5652229069804148
2,21160752,120.0,0.008333333333333333,1000,alf_sqrt_epsilon,0.09128709291752768,1014,20000,0.0507,0.04774489300018943,0.0538276705998262,0.03989576452318371,1.2708115913040812
2,21160752,120.0,0.008333333333333333,1000,alf_0.7_over_log,0.14621435139922037,622,20000,0.0311,0.028782829393135836,0.03359726202027908,0.03989576452318371,0.7795313706027006
2,21160752,120.0,0.008333333333333333,1000,alf_epsilon_squared,6.944444444444444e-05,8687,20000,0.43435,0.4274937271675636,0.441231487166603,0.03989576452318371,10.88712060518595
2,21160752,120.0,0.008333333333333333,1000,alf_delta_zero,0.0,10019,20000,0.50095,0.49402097633889663,0.5078786587925969,0.03989576452318371,12.556470742875335
2,21160752,120.0,0.008333333333333333,1000,alf_delta_one,1.0,2016,20000,0.1008,0.09670390365957608,0.10504941792761786,0.03989576452318371,2.5265839921785282
2,21160752,120.0,0.008333333333333333,1000,lof_bayes_optimal,,426,20000,0.0213,0.019389006330744016,0.023394848989370547,0.03989576452318371,0.5338912602520104
2,21260755,130.0,0.007692307692307693,900,alf_sqrt_epsilon,0.08770580193070292,991,20000,0.04955,0.04662795118239311,0.05264505410055154,0.03744257269581217,1.3233599198043888
2,21260755,130.0,0.007692307692307693,900,alf_0.7_over_log,0.14380997343213106,621,20000,0.03105,0.02873470979094758,0.03354540082607294,0.03744257269581217,0.8292699396554244
2,21260755,130.0,0.007692307692307693,900,alf_epsilon_squared,5.91715976331361e-05,8337,20000,0.41685,0.41003357827553216,0.4236983573205981,0.03744257269581217,11.133049093248427
2,21260755,130.0,0.007692307692307693,900,alf_delta_zero,0.0,9936,20000,0.4968,0.48987190266146535,0.5037293263692937,0.03744257269581217,13.26831903448679
2,21260755,130.0,0.007692307692307693,900,alf_delta_one,1.0,1988,20000,0.0994,0.09533001310529114,0.1036238461828599,0.03744257269581217,2.6547321095571395
2,21260755,130.0,0.007692307692307693,900,lof_bayes_optimal,,427,20000,0.02135,0.019436703762453832,0.023447132354055124,0.03744257269581217,0.5702065446583997
2,21260755,130.0,0.007692307692307693,950,alf_sqrt_epsilon,0.08770580193070292,990,20000,0.0495,0.04657939854423662,0.05259362594231365,0.03744257269581217,1.322024541479662
2,21260755,130.0,0.007692307692307693,950,alf_0.7_over_log,0.14380997343213106,603,20000,0.03015,0.027868843922162517,0.03261161235975899,0.03744257269581217,0.8052331298103396
2,21260755,130.0,0.007692307692307693,950,alf_epsilon_squared,5.91715976331361e-05,8380,20000,0.419,0.41217820840178393,0.42585290143930504,0.03744257269581217,11.190470361211684
2,21260755,130.0,0.007692307692307693,950,alf_delta_zero,0.0,10008,20000,0.5004,0.4934710716713445,0.5073287746998104,0.03744257269581217,13.364466273867128
2,21260755,130.0,0.007692307692307693,950,alf_delta_one,1.0,1959,20000,0.09795,0.09390732217851618,0.10214709401419754,0.03744257269581217,2.6160061381400586
2,21260755,130.0,0.007692307692307693,950,lof_bayes_optimal,,417,20000,0.02085,0.018959859701463147,0.022924168451101914,0.03744257269581217,0.5568527614111304
2,21260755,130.0,0.007692307692307693,1000,alf_sqrt_epsilon,0.08770580193070292,1013,20000,0.05065,0.047696321199886975,0.053776261603734256,0.03744257269581217,1.3527382429483814
2,21260755,130.0,0.007692307692307693,1000,alf_0.7_over_log,0.14380997343213106,629,20000,0.03145,0.029119712651105783,0.03396024433706986,0.03744257269581217,0.8399529662532398
2,21260755,130.0,0.007692307692307693,1000,alf_epsilon_squared,5.91715976331361e-05,8398,20000,0.4199,0.4130760001439076,0.42675476403228035,0.03744257269581217,11.21450717105677
2,21260755,130.0,0.007692307692307693,1000,alf_delta_zero,0.0,10054,20000,0.5027,0.49577072877563144,0.5096282342296656,0.03744257269581217,13.425893676804568
2,21260755,130.0,0.007692307692307693,1000,alf_delta_one,1.0,2011,20000,0.10055,0.09645854768965081,0.10479486991557116,0.03744257269581217,2.685445811025859
2,21260755,130.0,0.007692307692307693,1000,lof_bayes_optimal,,421,20000,0.02105,0.01915056238997694,0.023133388948165672,0.03744257269581217,0.562194274710038
2,21360758,140.0,0.007142857142857143,900,alf_sqrt_epsilon,0.08451542547285165,956,20000,0.0478,0.0449291212096122,0.05084455619952883,0.03529744587578074,1.354205631994406
2,21360758,140.0,0.007142857142857143,900,alf_0.7_over_log,0.14165330878602572,567,20000,0.02835,0.02613881749691593,0.03074233011480756,0.03529744587578074,0.8031742608167659
2,21360758,140.0,0.007142857142857143,900,alf_epsilon_squared,5.10204081632653e-05,8274,20000,0.4137,0.4068916870960262,0.42054145832725753,0.03529744587578074,11.720394768955769
2,21360758,140.0,0.007142857142857143,900,alf_delta_zero,0.0,10036,20000,0.5018,0.4948708454945537,0.5087284631756444,0.03529744587578074,14.216326069765543
2,21360758,140.0,0.007142857142857143,900,alf_delta_one,1.0,2010,20000,0.1005,0.09640947744948691,0.1047439593593407,0.03529744587578074,2.847231506599117
2,21360758,140.0,0.007142857142857143,900,lof_bayes_optimal,,395,20000,0.01975,0.017911859663319575,0.021772590968568914,0.03529744587578074,0.5595305697048016
2,21360758,140.0,0.007142857142857143,950,alf_sqrt_epsilon,0.08451542547285165,907,20000,0.04535,0.042552606025212034,0.048322012360603905,0.03529744587578074,1.2847955106892535
2,21360758,140.0,0.007142857142857143,950,alf_0.7_over_log,0.14165330878602572,546,20000,0.0273,0.025130752886181742,0.02965079800125957,0.03529744587578074,0.7734270659717005
2,21360758,140.0,0.007142857142857143,950,alf_epsilon_squared,5.10204081632653e-05,8364,20000,0.4182,0.4113801909066186,0.4250512261921602,0.03529744587578074,11.847882746863192
2,21360758,140.0,0.007142857142857143,950,alf_delta_zero,0.0,9946,20000,0.4973,0.4903717657703344,0.5042292712243687,0.03529744587578074,14.08883809185812
2,21360758,140.0,0.007142857142857143,950,alf_delta_one,1.0,2021,20000,0.10105,0.09694926755877818,0.10530395801038771,0.03529744587578074,2.86281337056558
2,21360758,140.0,0.007142857142857143,950,lof_bayes_optimal,,365,20000,0.01825,0.016485295897946287,0.020199730842110516,0.03529744587578074,0.5170345770689939
2,21360758,140.0,0.007142857142857143,1000,alf_sqrt_epsilon,0.08451542547285165,943,20000,0.04715,0.044298402141307855,0.0501755249147061,0.03529744587578074,1.3357907018522226
2,21360758,140.0,0.007142857142857143,1000,alf_0.7_over_log,0.14165330878602572,576,20000,0.0288,0.02657110298917136,0.031209871790101634,0.03529744587578074,0.8159230586075081
2,21360758,140.0,0.007142857142857143,1000,alf_epsilon_squared,5.10204081632653e-05,8463,20000,0.42315,0.4163182200312445,0.43001129591057885,0.03529744587578074,11.988119522561359
